운영노선명,역명,승강기명,승강기 구분
,강동,승강기)엘리베이터-강동 외부 2호기,EV
,길동,승강기)에스컬레이터-길동역 내부 1호기,ES
,길동,승강기)에스컬레이터-길동역 내부 2호기,ES
,길동,승강기)에스컬레이터-길동역 내부 3호기,ES
,길동,승강기)엘리베이터-길동 내부1,EV
,길동,승강기)엘리베이터-길동 내부2,EV
,길동,승강기)엘리베이터-길동 내부3,EV
,굽은다리,승강기)에스컬레이터-굽은다리 1번 출입구 외부 1호기,ES
,굽은다리,승강기)에스컬레이터-굽은다리 1번 출입구 외부 2호기,ES
,굽은다리,승강기)에스컬레이터-굽은다리 4번 출입구 외부 3호기,ES
,굽은다리,승강기)에스컬레이터-굽은다리 4번 출입구 외부 4호기,ES
,굽은다리,승강기)엘리베이터-굽은다리 내부1,EV
,굽은다리,승강기)엘리베이터-굽은다리 내부2,EV
,굽은다리,승강기)엘리베이터-굽은다리 외부3,EV
,명일,승강기)에스컬레이터-명일 외부1,ES
,명일,승강기)에스컬레이터-명일 외부2,ES
,명일,승강기)엘리베이터-명일 내부1,EV
,명일,승강기)엘리베이터-명일 내부2,EV
,명일,승강기)엘리베이터-명일 외부3,EV
,고덕,승강기)에스컬레이터-고덕 외부1,ES
,고덕,승강기)에스컬레이터-고덕 외부2,ES
,고덕,승강기)에스컬레이터-고덕 외부3,ES
,고덕,승강기)에스컬레이터-고덕 외부4,ES
,고덕,승강기)에스컬레이터-고덕 외부5,ES
,고덕,승강기)에스컬레이터-고덕 외부6,ES
,고덕,승강기)엘리베이터-고덕 내부1,EV
,고덕,승강기)엘리베이터-고덕 내부2,EV
,고덕,승강기)엘리베이터-고덕 외부3,EV
,고덕,승강기)엘리베이터-고덕 외부4,EV
,상일동,승강기)에스컬레이터-상일동 1번 출입구 외부 3호기,ES
,상일동,승강기)에스컬레이터-상일동 1번 출입구 외부 4호기,ES
,상일동,승강기)에스컬레이터-상일동 2번 출입구 외부 5호기,ES
,상일동,승강기)에스컬레이터-상일동 2번 출입구 외부 6호기,ES
,상일동,승강기)에스컬레이터-상일동 3번 출입구 외부 7호기,ES
,상일동,승강기)에스컬레이터-상일동 3번 출입구 외부 8호기,ES
,상일동,승강기)에스컬레이터-상일동 4번 출입구 외부 10호기,ES
,상일동,승강기)에스컬레이터-상일동 4번 출입구 외부 9호기,ES
,상일동,승강기)에스컬레이터-상일동 5번 출입구 외부 11호기,ES
,상일동,승강기)에스컬레이터-상일동 5번 출입구 외부 12호기,ES
,상일동,승강기)에스컬레이터-상일동 6번 출입구 외부 13호기,ES
,상일동,승강기)에스컬레이터-상일동 6번 출입구 외부 14호기,ES
,상일동,승강기)에스컬레이터-상일동 7번 출입구 외부 15호기,ES
,상일동,승강기)에스컬레이터-상일동 7번 출입구 외부 16호기,ES
,상일동,승강기)에스컬레이터-상일동 8번 출입구 외부 17호기,ES
,상일동,승강기)에스컬레이터-상일동 8번 출입구 외부 18호기,ES
,상일동,승강기)엘리베이터-상일동 1번 출입구 외부 1호기,EV
,상일동,승강기)엘리베이터-상일동 3번 출입구 외부 2호기,EV
,상일동,승강기)엘리베이터-상일동 5번 출입구 외부 3호기,EV
,상일동,승강기)엘리베이터-상일동 8번 출입구 외부 4호기,EV
,상일동,승강기)엘리베이터-상일동 내부 5호기,EV
,상일동,승강기)엘리베이터-상일동 내부 6호기,EV
,둔촌동,승강기)에스컬레이터-둔촌동 내부1,ES
,둔촌동,승강기)에스컬레이터-둔촌동 내부3,ES
,둔촌동,승강기)에스컬레이터-둔촌동 내부4,ES
,둔촌동,승강기)엘리베이터-둔촌동 내부1,EV
,둔촌동,승강기)엘리베이터-둔촌동 내부2,EV
,둔촌동,승강기)엘리베이터-둔촌동 외부3,EV
,올림픽공원(5),승강기)에스컬레이터-올림픽공원 내부1,ES
,올림픽공원(5),승강기)에스컬레이터-올림픽공원 내부2,ES
,올림픽공원(5),승강기)에스컬레이터-올림픽공원 내부3,ES
,올림픽공원(5),승강기)에스컬레이터-올림픽공원 내부4,ES
,올림픽공원(5),승강기)엘리베이터-올림픽공원 내부1,EV
,올림픽공원(5),승강기)엘리베이터-올림픽공원 내부2,EV
,올림픽공원(5),승강기)엘리베이터-올림픽공원 외부4,EV
,방이,승강기)에스컬레이터-방이 외부1,ES
,방이,승강기)에스컬레이터-방이 외부2,ES
,방이,승강기)엘리베이터-방이 내부1,EV
,방이,승강기)엘리베이터-방이 내부2,EV
,방이,승강기)엘리베이터-방이 외부3,EV
,방이,승강기)엘리베이터-방이 외부4,EV
,오금(5),승강기)에스컬레이터-오금(5) 3번 출입구 1호기,ES
,오금(5),승강기)에스컬레이터-오금(5) 3번 출입구 2호기,ES
,오금(5),승강기)에스컬레이터-오금(5) 5번 출입구 3호기,ES
,오금(5),승강기)에스컬레이터-오금(5) 내부 4호기,ES
,오금(5),승강기)에스컬레이터-오금(5) 내부 5호기,ES
,오금(5),승강기)에스컬레이터-오금(5) 내부 6호기,ES
,오금(5),승강기)에스컬레이터-오금(5) 내부 7호기,ES
,오금(5),승강기)엘리베이터-오금(5) 내부1,EV
,오금(5),승강기)엘리베이터-오금(5) 내부2,EV
,오금(5),승강기)엘리베이터-오금(5) 내부3,EV
,오금(5),승강기)엘리베이터-오금(5) 내부4,EV
,오금(5),승강기)엘리베이터-오금(5) 외부5,EV
,개롱,승강기)에스컬레이터-개롱 외부1,ES
,개롱,승강기)에스컬레이터-개롱 외부2,ES
,개롱,승강기)엘리베이터-개롱 내부1,EV
,개롱,승강기)엘리베이터-개롱 내부2,EV
,개롱,승강기)엘리베이터-개롱 외부3,EV
,거여,승강기)에스컬레이터-거여 내부 3호기,ES
,거여,승강기)에스컬레이터-거여 내부1,ES
,거여,승강기)에스컬레이터-거여 내부2,ES
,거여,승강기)엘리베이터-거여 내부1,EV
,거여,승강기)엘리베이터-거여 내부2,EV
,거여,승강기)엘리베이터-거여 외부3,EV
,마천,승강기)에스컬레이터-마천역 1번 출입구 5호기,ES
,마천,승강기)에스컬레이터-마천역 1번 출입구 6호기,ES
,마천,승강기)에스컬레이터-마천역 2번 출입구 10호기,ES
,마천,승강기)에스컬레이터-마천역 2번 출입구 9호기,ES
,마천,승강기)에스컬레이터-마천역 내부 1호기,ES
,마천,승강기)에스컬레이터-마천역 내부 2호기,ES
,마천,승강기)에스컬레이터-마천역 내부 3호기,ES
,마천,승강기)에스컬레이터-마천역 내부 4호기,ES
,마천,승강기)에스컬레이터-마천역 내부 7호기,ES
,마천,승강기)에스컬레이터-마천역 내부 8호기,ES
,마천,승강기)엘리베이터-마천역 1번출입구 3호기,EV
,마천,승강기)엘리베이터-마천역 내부 1호기,EV
,마천,승강기)엘리베이터-마천역 내부 엘리베이터 2호기,EV
,강일,승강기)에스컬레이터-강일역 1번 출입구 10호기,ES
,강일,승강기)에스컬레이터-강일역 1번 출입구 9호기,ES
,강일,승강기)에스컬레이터-강일역 2번 출입구 11호기,ES
,강일,승강기)에스컬레이터-강일역 2번 출입구 12호기,ES
,강일,승강기)에스컬레이터-강일역 3번 출입구 13호기,ES
,강일,승강기)에스컬레이터-강일역 3번 출입구 14호기,ES
,강일,승강기)에스컬레이터-강일역 4번 출입구 15호기,ES
,강일,승강기)에스컬레이터-강일역 4번 출입구 16호기,ES
,강일,승강기)에스컬레이터-강일역 내부 1호기,ES
,강일,승강기)에스컬레이터-강일역 내부 2호기,ES
,강일,승강기)에스컬레이터-강일역 내부 3호기,ES
,강일,승강기)에스컬레이터-강일역 내부 4호기,ES
,강일,승강기)에스컬레이터-강일역 내부 5호기,ES
,강일,승강기)에스컬레이터-강일역 내부 6호기,ES
,강일,승강기)에스컬레이터-강일역 내부 7호기,ES
,강일,승강기)에스컬레이터-강일역 내부 8호기,ES
,강일,승강기)엘리베이터-강일역 1번 출입구 외부 엘리베이터 5호기,EV
,강일,승강기)엘리베이터-강일역 2번 출입구 외부 엘리베이터 6호기,EV
,강일,승강기)엘리베이터-강일역 3번 출입구 외부 엘리베이터 7호기,EV
,강일,승강기)엘리베이터-강일역 4번 출입구 외부 엘리베이터 8호기,EV
,강일,승강기)엘리베이터-강일역 내부 엘리베이터 1호기,EV
,강일,승강기)엘리베이터-강일역 내부 엘리베이터 2호기,EV
,강일,승강기)엘리베이터-강일역 내부 엘리베이터 3호기,EV
,강일,승강기)엘리베이터-강일역 내부 엘리베이터 4호기,EV
,미사,승강기)에스컬레이터-미사 내부 10호기,ES
,미사,승강기)에스컬레이터-미사 내부 11호기,ES
,미사,승강기)에스컬레이터-미사 내부 12호기,ES
,미사,승강기)에스컬레이터-미사 내부 13호기,ES
,미사,승강기)에스컬레이터-미사 내부 14호기,ES
,미사,승강기)에스컬레이터-미사 내부 15호기,ES
,미사,승강기)에스컬레이터-미사 내부 16호기,ES
,미사,승강기)에스컬레이터-미사 내부 17호기,ES
,미사,승강기)에스컬레이터-미사 내부 18호기,ES
,미사,승강기)에스컬레이터-미사 내부 19호기,ES
,미사,승강기)에스컬레이터-미사 내부 1호기,ES
,미사,승강기)에스컬레이터-미사 내부 20호기,ES
,미사,승강기)에스컬레이터-미사 내부 21호기,ES
,미사,승강기)에스컬레이터-미사 내부 22호기,ES
,미사,승강기)에스컬레이터-미사 내부 2호기,ES
,미사,승강기)에스컬레이터-미사 내부 3호기,ES
,미사,승강기)에스컬레이터-미사 내부 4호기,ES
,미사,승강기)에스컬레이터-미사 내부 5호기,ES
,미사,승강기)에스컬레이터-미사 내부 6호기,ES
,미사,승강기)에스컬레이터-미사 내부 7호기,ES
,미사,승강기)에스컬레이터-미사 내부 8호기,ES
,미사,승강기)에스컬레이터-미사 내부 9호기,ES
,미사,승강기)엘리베이터-미사역 1번 출입구 외부 3호기,EV
,하계,승강기)엘리베이터-하계 외부4,EV
,미사,승강기)엘리베이터-미사역 6번 출입구 외부 4호기,EV
,미사,승강기)엘리베이터-미사역 내부 1호기,EV
,미사,승강기)엘리베이터-미사역 내부 2호기,EV
,하남풍산,승강기)에스컬레이터-하남풍산 내부 10호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 11호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 12호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 13호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 14호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 15호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 16호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 17호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 18호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 19호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 1호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 20호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 21호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 22호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 23호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 24호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 2호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 3호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 4호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 5호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 6호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 7호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 8호기,ES
,하남풍산,승강기)에스컬레이터-하남풍산 내부 9호기,ES
,하남풍산,승강기)엘리베이터-하남풍산역 1번 출입구 외부 3호기,EV
,하남풍산,승강기)엘리베이터-하남풍산역 5번 출입구 외부 4호기,EV
,하남풍산,승강기)엘리베이터-하남풍산역 7번 출입구 외부 5호기,EV
,하남풍산,승강기)엘리베이터-하남풍산역 내부 1호기,EV
,하남풍산,승강기)엘리베이터-하남풍산역 내부 2호기,EV
,하남시청,승강)엘리베이터-하남시청역 엘리베이터 1호기,EV
,하남시청,승강)엘리베이터-하남시청역 엘리베이터 2호기,EV
,하남시청,승강)엘리베이터-하남시청역 엘리베이터 3호기,EV
,하남시청,승강)엘리베이터-하남시청역 엘리베이터 4호기,EV
,하남시청,승강기)에스컬레이터-하남시청역 내부 10호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 11호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 12호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 13호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 14호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 15호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 16호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 17호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 18호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 19호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 1호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 20호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 21호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 22호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 23호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 24호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 25호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 26호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 27호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 28호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 2호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 3호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 4호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 5호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 6호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 7호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 8호기,ES
,하남시청,승강기)에스컬레이터-하남시청역 내부 9호기,ES
,하남검단산,승강기)에스컬레이터-하남검단산역 1번 출입구 13호기,ES
,하남검단산,승강기)에스컬레이터-하남검단산역 1번 출입구 14호기,ES
,하남검단산,승강기)에스컬레이터-하남검단산역 2번 출입구 15호기,ES
,하남검단산,승강기)에스컬레이터-하남검단산역 2번 출입구 16호기,ES
,하남검단산,승강기)에스컬레이터-하남검단산역 3번 출입구 17호기,ES
